id,name,location,room_info,floor,direction,area,price,avg_price,history,title,labels,timestamp
S3049336198226950,金钻苑(北区421弄),浦东 曹路 海松路421弄1-92号,2室2厅1卫,低层(共6层),南,81.32㎡,315万,38736元/㎡,2009年建造,精装30W，空关置换诚心出售，南北通透户型，看房提前沟通,"['南', '满五年', '近地铁']",2024-06-07 16:37:54
S3049336413772802,滨江凯旋门,浦东 陆家嘴 浦明路688弄,2室2厅2卫,中层(共21层),西南,136.07㎡,3100万,227824元/㎡,2020年建造,陆家嘴 滨江凯旋门二期 横厅可看江 高区视野无遮挡 看房方便,"['西南', '南北通透', '价格优惠', '随时可看']",2024-06-07 16:37:15
S3049342871168001,东方城市花园(二期),浦东 南码头 东方路1881弄,2室2厅2卫,中层(共24层),南北,122.16㎡,999万,81778元/㎡,2005年建造,南码头 南北通透 临地铁 精装修 医疗配套成熟 双卫格局,"['南北', '热门小区', '近地铁', '交易周期可谈']",2024-06-07 16:36:54
S3049347767263241,南泉大楼,浦东 潍坊新村 浦电路138弄,2室2厅1卫,中层(共24层),南北,94.1㎡,668万,70989元/㎡,1997年建造,南泉大楼 临地铁 交通便捷 产权清晰 购物方便 有电梯,"['南北', '新上小区', '优势户型', '满五']",2024-06-07 16:41:55
S3049353797297163,双秀西园(B区),浦东 周浦 上南路6733弄,2室2厅1卫,高层(共6层),南北,87.33㎡,310万,35498元/㎡,2007年建造,康桥实验！楼下南北通2房！楼上送阁楼！阁楼可做2房1卫！,"['南北', '满五年', '近地铁']",2024-06-07 16:37:39
S3049367542767629,金龙花苑玫瑰园,徐汇 龙华 丰谷路205弄,2室1厅1卫,高层(共6层),南北,48.8㎡,410万,84017元/㎡,1996年建造,少有的双南小2房丨电梯运行中，采光刺眼，满五V一，送车位,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 15:52:19
S3049382233955336,中海馨园,徐汇 康健 钦州南路8弄,2室2厅1卫,中层(共20层),南北,111.09㎡,850万,76515元/㎡,2003年建造,中海馨园 小区人车分流 双南高区 视野无遮挡，看房找林丹,"['南北', '满五年', '近地铁']",2024-06-07 15:52:19
S3049385171935243,海阳新村,"浦东 三林 灵岩南路380弄,410弄,长清路937弄,967弄,977弄,海阳路530弄,598弄",2室2厅1卫,低层(共6层),南北,82.15㎡,380万,46257元/㎡,1999年建造,杨思前滩板块，新出板式南北通两房，送30平超大院子，没有违建,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:39
S3049397924602880,长春小区,徐汇 徐家汇 中山西路1788弄(旧:柳州路777弄),1室1厅1卫,中层(共6层),南,47.64㎡,350万,73468元/㎡,1999年建造,长春小区 楼层好 商品房 交通便捷 板楼 满五   正南朝向,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 15:52:19
S3049403932876804,海尚东苑,浦东 曹路 金睦路353弄,3室2厅2卫,中层(共18层),南北,116.38㎡,460万,39526元/㎡,2011年建造,产权清晰 双卫生间 近地铁 中间楼层 满五   精装好房,"['南北', '满五年', '多人关注']",2024-06-07 16:37:30
S3049405854065664,东陆锦悦苑,浦东 金桥 东陆路1485弄,4室3厅2卫,高层(共6层),南北,157.26㎡,699万,44449元/㎡,2002年建造,精装可拎包入住 停车方便 商圈成熟 出行方便 精装修,"['南北', '热门小区', '房东急售', '随时可看']",2024-06-07 16:37:11
S3049409763745800,竹南小区,"浦东 潍坊新村 潍坊路208弄,潍坊路168弄",2室1厅1卫,低层(共6层),南北,47.61㎡,362万,76035元/㎡,1989年建造,竹园板块 世纪大道旁 2460号线 接受置换 可做三房 热荐,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:54
S3049409907006465,园南三村,徐汇 上海植物园 百色路451号,2室1厅1卫,低层(共6层),南,61.28㎡,415万,67722元/㎡,1989年建造,双南两房一厅，底楼带超大花园，  ，公房，看房随时。,"['南', '热门小区', '满五', '房东急售']",2024-06-07 15:34:30
S3049419518860288,六荷苑小区,浦东 金桥 张杨北路588弄1-46号,1室1厅1卫,低层(共6层),南,53㎡,238万,44906元/㎡,1998年建造,医疗配套成熟 居住密度低 南向采光好 商业配套成熟 出行方便,"['南', '近地铁', '多人关注']",2024-06-07 16:37:35
S3049421479617548,成山小区,"浦东 世博 成山路648弄,成山路668弄1-20号,25-30号",2室2厅2卫,低层(共6层),南,68.58㎡,450万,65617元/㎡,1995年建造,2卫低楼层  带院子 地铁50步 中央空调 做了防潮,"['南', '房东直卖', '满五年', '近地铁']",2024-06-07 16:37:35
S3049429360499723,地产尚海郦景,浦东 洋泾 桃林路299弄,3室2厅2卫,低层(共32层),南北,131.94㎡,1680万,127331元/㎡,2017年建造,2017年次新房，南北通电梯三房，看房随时，满五年,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:15:07
S3049431339917324,济阳三村,"浦东 世博 济阳路65弄,耀华路550弄,德州路465弄,西营路114弄",2室1厅1卫,高层(共6层),南,52.01㎡,237万,45569元/㎡,1992年建造,电梯小洋房精装双南两房  全新装修30W全送 看房方便有钥匙,"['南', '优势户型', '价格优惠', '房东急售']",2024-06-07 16:37:07
S3049454819433487,宛南六村,"徐汇 龙华 宛南六村,天钥桥路905弄1-46号",2室1厅1卫,高层(共6层),南北,51㎡,467万,91569元/㎡,1987年建造,商业配套成熟 交通便利 正南朝向 近医院 产权清晰 带电梯,"['南北', '满五年', '近地铁']",2024-06-07 15:42:03
S3049457067992073,同方锦城(二期),浦东 金桥 张杨北路555弄,3室2厅2卫,高层(共12层),南,171.57㎡,1180万,68777元/㎡,2004年建造,04年电梯商品房，高楼层，眺望东方明珠！,"['南', '满五年', '近地铁']",2024-06-07 16:37:27
S3049459451534340,钦州公寓,"徐汇 田林 钦州路760,780,820号",2室1厅1卫,低层(共18层),南,69.76㎡,399万,57197元/㎡,1995年建造,田林精选必看好房（品质电梯双南两房）视野非常开阔 近地铁,"['南', '有电梯', '近地铁', '户型方正']",2024-06-07 15:34:30
S3049470616641549,博山小区,"浦东 洋泾 博山路78弄,博山路12弄,博山路50弄",3室1厅1卫,低层(共25层),南北,85.24㎡,390万,45754元/㎡,1990年建造,博山小区，电梯房，房型正，配套齐全，房东诚心，总价低。随时看,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:35
S3049478164684809,长春小区,徐汇 徐家汇 中山西路1788弄(旧:柳州路777弄),2室2厅1卫,低层(共6层),南北,58.33㎡,377万,64633元/㎡,1996年建造,购物方便 装修好 近医院 临地铁 出行方便 南北通透,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 15:52:19
S3049505129095175,海桐苑,"浦东 花木 海桐路73弄,海桐路61弄1-22号",3室2厅1卫,中层(共6层),南北,101.52㎡,799万,78704元/㎡,2001年建造,海桐苑 满五  住房 3室2厅 精装修 楼层好 视野无遮挡,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:11
S3049529140993028,金光小区,"浦东 三林 上南路4265弄,上南路4271弄",2室1厅1卫,低层(共6层),南北,61.81㎡,395万,63906元/㎡,1998年建造,购物方便 商品住宅 近地铁 南北通透 交通便捷,"['南北', '近地铁', '多人关注']",2024-06-07 16:16:45
S3049569762959370,名门河滨花园,浦东 洋泾 博山路200弄,2室2厅1卫,低层(共18层),南,91.6㎡,859万,93778元/㎡,2006年建造,内环内 闹中取静次新该善性品质小区，三轨交汇紧邻30万f商业,"['南', '满五年', '近地铁']",2024-06-07 16:37:23
S3049579902181391,蓝高小区,"浦东 塘桥 蓝村路60弄,蓝村路30弄",2室1厅1卫,中层(共6层),南北,58.91㎡,345万,58564元/㎡,1988年建造,紧靠陆家嘴锦荣中兴，繁华地段，周边配套完善，使用面积大，诚售,"['南北', '满五年', '近地铁']",2024-06-07 16:36:58
S3049599673064460,仁恒东郊花园,浦东 唐镇 玉盘北路288弄,2室2厅1卫,高层(共12层),南北,94.27㎡,850万,90167元/㎡,2018年建造,仁恒东郊花园94.27平 2室2厅1卫  高品质  次新房,"['南北', '满五年', '车位充足']",2024-06-07 16:37:46
S3049607172497414,华欣家园,徐汇 华泾 龙吴路2418弄1-160号,2室1厅1卫,中层(共6层),南北,62.26㎡,395万,63444元/㎡,2004年建造,23号地铁口现浇板楼，滨江公园对面龙湖天街旁，紧邻高安一小,"['南北', '满五年']",2024-06-07 15:52:19
S3049629693516801,明丰佳园,浦东 南码头 东方路2851弄,2室2厅1卫,低层(共6层),南,78.99㎡,568万,71908元/㎡,2001年建造,近6号线临沂新村站，有个大花园，两房，干净整洁,"['南', '唯一住房', '近地铁', '车位充足']",2024-06-07 16:41:55
S3049633922327566,远东小区,浦东 合庆 塘东街178弄,3室1厅1卫,高层(共6层),南北,98.34㎡,200万,20338元/㎡,1994年建造,（（合庆板块急售三房））高楼层，视野好，顶楼复式阁楼已做,"['南北', '多人关注']",2024-06-07 16:37:19
S3049637228190734,浦江东旭公寓(东区),浦东 高行 东靖路669弄1-109号,2室2厅1卫,高层(共18层),南北,81.53㎡,398万,48817元/㎡,2010年建造,有电梯 产权清晰 南北通透 刚需两居 近地铁 新上好房！！！,"['南北', '满二年', '近地铁', '户型方正']",2024-06-07 16:37:46
S3049649964178438,中星怡景花园,浦东 洋泾 苗圃路600弄,2室2厅1卫,低层(共10层),南,113.31㎡,1080万,95314元/㎡,2007年建造,新上中区，业主置换诚售，近期必卖，出价可议，满五年少税可约看,"['南', '热门小区', '优势户型', '房东急售']",2024-06-07 16:37:19
S3049653423300608,明珠苑,"浦东 洋泾 张杨路2238弄,崮山路626弄",2室1厅1卫,低层(共6层),南北,58.36㎡,418万,71625元/㎡,1996年建造,洋泾 南北通透 临地铁 电梯房 正规商品房 近医院 交通便捷,"['南北', '满二年', '近地铁']",2024-06-07 16:37:35
S3049656328856582,碧云新天地家园(一期),"浦东 金桥 长岛路823弄,长岛路825弄",3室2厅2卫,中层(共6层),南北,129.61㎡,848万,65428元/㎡,2005年建造,金桥 装修好 商品房 医疗配套成熟 双卫生间 商圈成熟,"['热门小区', '近地铁', '南北通透']",2024-06-07 16:37:15
S3049736519146502,金海华城华康佳苑,浦东 曹路 银峰路676弄,3室1厅1卫,中层(共18层),东西,100.07㎡,350万,34976元/㎡,2017年建造,3室1厅 金海华城华康佳苑 次新房 户型正 随时看,"['东西', '满二年', '近地铁', '人气热搜']",2024-06-07 16:37:04
S3049937843741703,今达花园,浦东 金桥 金桥路989弄,3室2厅2卫,中层(共11层),南北,122.42㎡,799万,65268元/㎡,2001年建造,出门地铁口，金桥国际旁，电梯中区，固定车位，已打新，必看好房,"['南北', '热门小区', '近地铁', '房东急售']",2024-06-07 16:41:55
S3050738964847618,绿茵苑(浦东),浦东 三林 杨南路694弄1-91号,2室2厅1卫,低层(共6层),南北,75.28㎡,398万,52870元/㎡,2016年建造,刚需优选！送婚房装修！带固定车位！南北通透！紧邻地铁！,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:35
S3050974318895113,东方城市公寓,浦东 洋泾 苗圃路60弄,4室2厅2卫,中层(共21层),南北,161.37㎡,1290万,79941元/㎡,2007年建造,（必看好房）4房无竞品方城市公寓，07年小区，前方无遮挡！！,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:30
S3052190505099273,永泰花苑,浦东 三林 永泰路630弄,3室2厅1卫,低层(共11层),南北,97.82㎡,455万,46515元/㎡,2007年建造,罕有中心位置大花园，送充电桩车位，视野无遮挡，房东急售,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:36:54
S3052250085760001,龙汇苑,徐汇 龙华 龙漕路200弄60-72号,2室1厅1卫,高层(共6层),南北,56.63㎡,410万,72400元/㎡,1995年建造,墨初推荐   龙汇苑 近医院 有电梯 近地铁 高楼层视野好,"['南北', '满五年', '近地铁']",2024-06-07 15:52:19
S3055357822589956,金钻苑(北区421弄),浦东 曹路 海松路421弄1-92号,2室2厅1卫,中层(共6层),南北,81.85㎡,285万,34820元/㎡,2009年建造,金钻苑(北区421弄) 刚需两居 南北通透 满五   楼层好,"['热门小区', '近地铁', '南北通透']",2024-06-07 16:41:55
S3058439428743175,六荷苑小区,浦东 金桥 张杨北路588弄1-46号,2室1厅1卫,高层(共6层),西南,63.89㎡,288万,45078元/㎡,1998年建造,急售底于市场价60萬，价格好谈，一梯两户全明户型，地铁旁,"['西南', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:27
S3058470172516360,罗山三村,"浦东 金杨新村 德平路143弄,博山东路111弄,德平路155弄,龙居路150弄,龙居路180弄,栖山路1088弄",3室1厅1卫,中层(共6层),南北,87.32㎡,518万,59323元/㎡,1996年建造,新上！全明大三房，精装修，中间楼层，满五税少，南北通透,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:36:58
S3058525793623048,长桥五村,徐汇 长桥 长桥五村1-71号,2室1厅1卫,高层(共6层),南,55.47㎡,398万,71751元/㎡,1989年建造,长桥五村二室一厅 双南两房  一梯二户，小区中间位置，采光好,"['南', '满五年', '近地铁']",2024-06-07 15:34:30
S3058542811619333,浦东绿地香颂(公寓住宅),浦东 三林 秀沿西路218弄,3室2厅1卫,高层(共18层),南,87.91㎡,528万,60062元/㎡,2011年建造,正南 3室2厅 浦东绿地香颂(公寓住宅) 精装修,"['南', '房东直卖', '有电梯', '车位充足']",2024-06-07 16:37:30
S3058559359688718,俞三小区,徐汇 龙华 龙华西路21弄18-56号,2室1厅1卫,低层(共6层),南北,59㎡,400万,67797元/㎡,1994年建造,适合养花养宠物好房子，精装修 天井可开门，接受动迁 近龙华会,"['南北', '满五年', '近地铁']",2024-06-07 15:40:40
S3058610523481096,菊园,浦东 陆家嘴 浦城路366弄,3室2厅2卫,中层(共32层),东,139.02㎡,1380万,99267元/㎡,2000年建造,陆家嘴菊园 满五且一税费各付 全南全明 诚意出售 有钥匙!,"['东', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:23
S3058648932279308,爵仕悦,浦东 世博滨江 云台路529弄,2室2厅1卫,中层(共17层),南北,91.01㎡,800万,87903元/㎡,2006年建造,医疗配套成熟 刚需两居 南北通透 商业配套成熟 交通便捷,"['南北', '有电梯', '近地铁']",2024-06-07 16:37:54
S3058658823053327,恒大翰城瀚林苑(公寓住宅),浦东 三林 上南路3899弄,3室2厅2卫,高层(共6层),南,124.76㎡,765万,61318元/㎡,2002年建造,顶楼大复试，恒大品质，6号线地铁口，诚意出售,"['南', '近地铁', '多人关注']",2024-06-07 16:37:27
S3059612277138444,德州六村,"浦东 上南 长清路177弄,德州路300弄,灵岩路56弄",2室1厅1卫,低层(共6层),南北,58.44㎡,263万,45004元/㎡,1995年建造,20平客厅带边窗！一梯两户，西边套南北两房一厅，近地铁成山站,"['热门小区', '南北通透', '满五']",2024-06-07 16:37:23
S3062007733789708,丽都成品,浦东 金桥 利津路729弄1-45号,4室2厅2卫,高层(共17层),南北,173.89㎡,1200万,69010元/㎡,2005年建造,俯瞰金桥！婚房装修  612号线旁 更多好房 点击头像咨询,"['南北', '近地铁']",2024-06-07 16:37:23
S3065543429626889,西樱花园,徐汇 康健 桂平支路35弄,2室1厅1卫,高层(共6层),南,56.01㎡,299万,53384元/㎡,1993年建造,满五 产权清晰 高楼层采光充足 交通便捷 临地铁 商圈成熟,"['南', '房东直卖', '满五年', '近地铁']",2024-06-07 15:34:30
S3066341886074880,潍坊九村,"浦东 潍坊新村 浦电路330弄,崂山路644弄,崂山路638弄",3室0厅1卫,中层(共6层),南北,74.08㎡,530万,71545元/㎡,1985年建造,明珠B中间楼层三房，一梯三户，不靠路安静位置，有钥匙随时看,"['南北', '热门小区', '近地铁', '新上小区']",2024-06-07 16:41:55
S3069215647129601,星金家园,浦东 曹路 金晓路289弄,3室1厅1卫,低层(共18层),南北,82.13㎡,295万,35919元/㎡,2012年建造,电梯房 3室1厅 精装修 南北通透 星金家园 诚心出售 价格,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:46
S3071175226450944,金桥新村四街坊,"浦东 金桥 长岛路1267弄,长岛路1203弄,长岛路1201弄,博兴路916弄,博兴路986弄",3室2厅1卫,中层(共6层),南北,84.99㎡,452万,53183元/㎡,1997年建造,急售！3楼！3室  小区中心位置 全明户型 浦东模范,"['南北', '热门小区', '近地铁', '房东急售']",2024-06-07 16:37:00
S3074068851630084,新昌里公寓,浦东 世博 昌里东路320弄,2室2厅1卫,中层(共6层),南北,95.46㎡,580万,60759元/㎡,2006年建造,笋盘 东明路地铁口 双阳台 南北通透 采光足 送装修,"['热门小区', '南北通透']",2024-06-07 16:37:00
S3075526883303427,樟盛苑,浦东 张江 盛夏路738弄1-35号,2室2厅1卫,中层(共14层),南北,82.63㎡,438万,53008元/㎡,2013年建造,13年次新房，电梯高层，视野开阔，小区中心位，带车位，可置换,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:27
S3076195198066690,陆家嘴锦绣里,浦东 北蔡 博华路498弄,2室2厅1卫,高层(共18层),南,89.84㎡,788万,87712元/㎡,2016年建造,~中内环，业主深夜主动下调价格！急售，已经订好房子！税费少,"['南', '热门小区', '近地铁', '交易周期可谈']",2024-06-07 16:36:58
S3076577603674116,中星怡景花园,浦东 洋泾 苗圃路600弄,3室2厅2卫,高层(共18层),南,143.7㎡,1499万,104315元/㎡,2007年建造,中星怡景花园 出行方便 双卫格局 临地铁 近医院 精装修,"['南', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:27
S3079542032604166,盛大金磐花园,浦东 陆家嘴 东泰路200弄,3室2厅4卫,低层(共47层),南北,301.68㎡,4000万,132591元/㎡,2005年建造,小区必卖的一套！要底价请直接给我打电话！随时看房,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:15
S3083248737854464,昌七小区,"浦东 世博 成山路1035弄,成山路963弄,南码头路1675弄,南码头路1621弄",2室1厅1卫,中层(共6层),南北,60㎡,306万,51000元/㎡,1997年建造,小区央位 西边套全明 一梯两户 得房率高 看房随时 近地铁站,"['南北', '满五年', '近地铁']",2024-06-07 16:37:39
S3084442639410177,品华苑,浦东 三林 环林西路608弄,1室1厅1卫,高层(共6层),南,67.98㎡,330万,48544元/㎡,1996年建造,品华苑 商业配套成熟 产权清晰 近地铁 出行方便,"['南', '近地铁', '绿化率高']",2024-06-07 16:37:35
